time,servertime,latitude,longitude,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground","TWA - True Wind Angle","TWD - True Wind Direction",Heel,"Trim Fore / Aft","Time to Gun","GPS Satellites","GPS HAcc"
"2022-11-19 09:02:04.599","2022-11-21 06:05:24.865",29.548777,34.961709,129.07,0.0652432,129.07,,,-2.55,1.27,299.5,10,9.734
"2022-11-19 09:02:05.499","2022-11-21 06:05:24.866",29.548777,34.961721,129.61,0.1191982,129.48,,,-2.07,0.32,298.6,10,9.305
"2022-11-19 09:02:06.599","2022-11-21 06:05:24.867",29.548786,34.961732,131.07,0.2692641,131.07,,,-1.67,0.24,297.5,9,9.539
"2022-11-19 09:02:07.599","2022-11-21 06:05:24.867",29.548799,34.961744,133.69,0.389907,133.69,,,-1.38,0.27,296.5,11,10.16
"2022-11-19 09:02:08.599","2022-11-21 06:05:24.868",29.548810,34.961743,135.83,0.3324619,135.83,,,-2.18,1.09,295.5,11,14.23
"2022-11-19 09:02:09.599","2022-11-21 06:05:24.868",29.548826,34.961749,135.22,0.3874105,135.22,,,-1.4,1.32,294.5,11,12.11
"2022-11-19 09:02:10.599","2022-11-21 06:05:24.869",29.548836,34.961747,133.56,0.2972013,133.56,,,-3.52,2.44,293.5,12,13.96
"2022-11-19 09:02:11.599","2022-11-21 06:05:24.869",29.548838,34.961739,138.57,0.3055941,138.57,,,-4.65,1.53,292.5,10,11.95
"2022-11-19 09:02:12.599","2022-11-21 06:05:24.87",29.548836,34.961729,133.61,0.2577491,133.61,,,-5.71,1.76,291.5,10,11.8
"2022-11-19 09:02:13.599","2022-11-21 06:05:24.87",29.548833,34.961710,123.8,0.2034461,123.8,,,-3.63,1.25,290.5,10,11.79
"2022-11-19 09:02:14.599","2022-11-21 06:05:24.871",29.548847,34.961707,118.64,0.17602,118.64,,,-1.63,1.33,289.5,9,4.352
"2022-11-19 09:02:15.599","2022-11-21 06:05:24.871",29.548857,34.961696,118.88,0.1879076,118.88,,,-5.43,3.64,288.5,10,3.264
"2022-11-19 09:02:16.599","2022-11-21 06:05:24.872",29.548857,34.961699,125.28,0.2260613,125.28,,,-3.47,6.64,287.5,8,2.98
"2022-11-19 09:02:17.599","2022-11-21 06:05:24.872",29.548853,34.961704,158.38,0.4810112,158.38,,,0.9,7.99,286.5,9,2.953
"2022-11-19 09:02:18.599","2022-11-21 06:05:24.873",29.548850,34.961706,173.4,0.3937502,173.4,,,-0.24,5.82,285.5,7,2.826
"2022-11-19 09:02:19.599","2022-11-21 06:05:24.873",29.548845,34.961708,181.64,0.3668957,181.64,,,3.12,6.08,284.5,9,2.701
"2022-11-19 09:02:20.599","2022-11-21 06:05:24.873",29.548843,34.961709,190.29,0.470429,190.29,,,-2.24,3.68,283.5,8,2.6
"2022-11-19 09:02:21.599","2022-11-21 06:05:24.874",29.548837,34.961710,206.07,0.5302631,160.08,,,-1.11,1.99,282.5,11,2.445
"2022-11-19 09:02:22.599","2022-11-21 06:05:24.874",29.548828,34.961713,220.69,0.512336,220.69,,,3.87,4.21,281.5,10,2.299
"2022-11-19 09:02:23.599","2022-11-21 06:05:24.874",29.548820,34.961709,228.57,0.6427847,217.96,,,4.97,3.89,280.5,10,2.16
"2022-11-19 09:02:24.599","2022-11-21 06:05:24.875",29.548810,34.961707,233.28,0.5503232,232.28,,,1.24,4.32,279.5,11,2.217
"2022-11-19 09:02:25.599","2022-11-21 06:05:24.875",29.548802,34.961700,234.33,0.7623308,226.13,,,6.89,2.93,278.5,12,1.963
"2022-11-19 09:02:26.599","2022-11-21 06:05:24.876",29.548793,34.961691,230.15,0.9508997,230.97,,,7.46,3.7,277.5,12,1.89
"2022-11-19 09:02:27.599","2022-11-21 06:05:24.876",29.548782,34.961680,223.79,1.283038,232.35,,,7.49,3.61,276.5,11,1.823
"2022-11-19 09:02:28.599","2022-11-21 06:05:24.877",29.548771,34.961668,222.44,1.327405,228.82,,,5.32,3.61,275.5,10,1.759
"2022-11-19 09:02:29.599","2022-11-21 06:05:24.877",29.548761,34.961657,221.56,1.340568,230.99,,,7.6,2.87,274.5,12,1.709
"2022-11-19 09:02:30.599","2022-11-21 06:05:24.877",29.548751,34.961649,219.25,1.401947,230.86,,,8.47,3.1,273.5,11,1.67
"2022-11-19 09:02:31.599","2022-11-21 06:05:24.878",29.548742,34.961641,216.03,1.49528,227.82,,,9.21,2.42,272.5,10,1.635
"2022-11-19 09:02:32.599","2022-11-21 06:05:24.878",29.548733,34.961633,216.53,1.34806,224.06,,,-0.69,1.11,271.5,13,1.594
"2022-11-19 09:02:33.599","2022-11-21 06:05:24.878",29.548724,34.961624,213.66,1.216773,225.64,,,-0.98,2.78,270.5,12,1.554
"2022-11-19 09:02:34.599","2022-11-21 06:05:24.879",29.548715,34.961614,216.96,1.275192,219.05,,,1.13,5.86,269.5,9,1.526
"2022-11-19 09:02:35.599","2022-11-21 06:05:24.879",29.548709,34.961606,222.58,1.197073,220.38,,,3.25,6.82,268.5,9,1.64
"2022-11-19 09:02:36.599","2022-11-21 06:05:24.88",29.548700,34.961599,227.19,1.094834,234.76,,,2.64,4.87,267.5,9,1.702
"2022-11-19 09:02:37.599","2022-11-21 06:05:24.88",29.548692,34.961589,229.08,1.123996,234,,,2.25,3.85,266.5,12,1.667
"2022-11-19 09:02:38.599","2022-11-21 06:05:24.88",29.548685,34.961580,230.47,1.17867,239.18,,,3.78,4.69,265.5,12,1.629
"2022-11-19 09:02:39.599","2022-11-21 06:05:24.881",29.548680,34.961572,233.61,1.223904,241.37,,,5.61,5.91,264.5,11,1.582
"2022-11-19 09:02:40.599","2022-11-21 06:05:24.881",29.548677,34.961562,234.99,1.213116,246.11,,,9.44,5.92,263.5,9,1.548
"2022-11-19 09:02:41.599","2022-11-21 06:05:24.882",29.548672,34.961552,234.69,1.188995,245.29,,,8.01,3.9,262.5,9,1.524
"2022-11-19 09:02:42.399","2022-11-21 06:05:24.882",29.548671,34.961547,238.55,1.076503,240.2,,,9.84,1.94,261.7,11,1.532
"2022-11-19 09:02:43.599","2022-11-21 06:05:24.882",29.548667,34.961535,236.43,0.9782184,258.01,,,9.22,0.91,260.5,11,1.507
"2022-11-19 09:02:44.599","2022-11-21 06:05:24.883",29.548663,34.961526,230.72,1.059922,244.9,,,9.33,1.6,259.5,11,1.478
"2022-11-19 09:02:45.599","2022-11-21 06:05:24.883",29.548661,34.961520,226.03,0.9015635,237.64,,,10.02,2.12,258.5,9,1.45
"2022-11-19 09:02:46.499","2022-11-21 06:05:24.884",29.548657,34.961515,223.13,0.8764737,235.64,,,3.42,3.09,257.6,11,1.428
"2022-11-19 09:02:47.599","2022-11-21 06:05:24.884",29.548650,34.961507,226.36,0.8701934,229.2,,,6.95,3.09,256.5,11,1.406
"2022-11-19 09:02:48.599","2022-11-21 06:05:24.89",29.548642,34.961495,222.02,1.174745,236.02,,,7.7,3.92,255.5,11,1.383
"2022-11-19 09:02:49.599","2022-11-21 06:05:24.89",29.548631,34.961483,215.36,1.584737,227.78,,,9.07,4.97,254.5,11,1.361
"2022-11-19 09:02:50.599","2022-11-21 06:05:24.891",29.548619,34.961472,207.27,1.729524,222.07,,,9.28,4.61,253.5,11,1.344
"2022-11-19 09:02:51.599","2022-11-21 06:05:24.891",29.548605,34.961462,201.34,1.813306,213.78,,,9.48,4.27,252.5,11,1.332
"2022-11-19 09:02:52.599","2022-11-21 06:05:24.891",29.548591,34.961452,197.12,1.839826,208.13,,,6.53,3.69,251.5,10,1.317
"2022-11-19 09:02:53.599","2022-11-21 06:05:24.892",29.548577,34.961445,197.11,1.767922,204.41,,,0.05,2.88,250.5,9,1.307
"2022-11-19 09:02:54.599","2022-11-21 06:05:24.892",29.548566,34.961436,200.59,1.67152,205.88,,,-3.54,2.97,249.5,11,1.295
"2022-11-19 09:02:55.599","2022-11-21 06:05:24.892",29.548556,34.961425,204.57,1.543529,210.25,,,1.52,2.89,248.5,11,1.281
"2022-11-19 09:02:56.599","2022-11-21 06:05:24.893",29.548546,34.961414,206,1.467816,215.7,,,1.53,2.64,247.5,11,1.268
"2022-11-19 09:02:57.599","2022-11-21 06:05:24.893",29.548537,34.961402,209.6,1.443157,216.45,,,2.71,2.1,246.5,11,1.254
"2022-11-19 09:02:58.599","2022-11-21 06:05:24.893",29.548528,34.961393,209.15,1.410238,220.69,,,6.5,2.46,245.5,10,1.24
"2022-11-19 09:02:59.599","2022-11-21 06:05:24.893",29.548520,34.961384,207.09,1.364579,219.18,,,9.33,2.48,244.5,11,1.232
"2022-11-19 09:03:00.599","2022-11-21 06:05:24.894",29.548512,34.961375,204.63,1.306728,216.38,,,10.61,1.35,243.5,10,1.225
"2022-11-19 09:03:01.599","2022-11-21 06:05:24.894",29.548504,34.961366,204.01,1.245542,213.87,,,7.45,0.98,242.5,10,1.215
"2022-11-19 09:03:02.599","2022-11-21 06:05:24.894",29.548497,34.961358,203.26,1.154912,211.23,,,5.84,2.23,241.5,11,1.204
"2022-11-19 09:03:03.599","2022-11-21 06:05:24.894",29.548490,34.961351,201.75,1.092737,212.64,,,6.75,1.07,240.5,9,1.196
"2022-11-19 09:03:04.599","2022-11-21 06:05:25.01",29.548480,34.961343,199.12,1.144301,212.52,,,3.94,1.75,239.5,10,1.188
"2022-11-19 09:03:05.599","2022-11-21 06:05:25.011",29.548469,34.961334,200.8,1.375695,205.63,,,-2.19,4.47,238.5,10,1.178
"2022-11-19 09:03:06.599","2022-11-21 06:05:25.011",29.548458,34.961323,202.31,1.514292,211.8,,,3.93,4.27,237.5,9,1.172
"2022-11-19 09:03:07.599","2022-11-21 06:05:25.012",29.548446,34.961312,200.57,1.626731,212.64,,,6.1,3.9,236.5,12,1.162
"2022-11-19 09:03:08.599","2022-11-21 06:05:25.012",29.548433,34.961302,196.38,1.724349,208.01,,,7.83,3.88,235.5,14,1.152
"2022-11-19 09:03:09.599","2022-11-21 06:05:25.013",29.548419,34.961295,191.51,1.765951,201.87,,,3.91,3.85,234.5,14,1.143
"2022-11-19 09:03:10.599","2022-11-21 06:05:25.014",29.548405,34.961287,189.82,1.72166,198.76,,,2.79,3.08,233.5,14,1.134
"2022-11-19 09:03:11.599","2022-11-21 06:05:25.014",29.548392,34.961281,189.22,1.74085,197.31,,,-0.86,2.1,232.5,14,1.119
"2022-11-19 09:03:12.599","2022-11-21 06:05:25.015",29.548379,34.961274,189.63,1.826645,199.81,,,0.64,2.05,231.5,14,1.104
"2022-11-19 09:03:13.599","2022-11-21 06:05:25.016",29.548363,34.961266,191.11,1.79318,198.29,,,-0.69,3.44,230.5,14,1.093
"2022-11-19 09:03:14.599","2022-11-21 06:05:25.016",29.548348,34.961255,198.03,1.961861,203.41,,,-1.46,7.97,229.5,13,1.091
"2022-11-19 09:03:15.599","2022-11-21 06:05:25.017",29.548329,34.961253,198.06,1.908538,202.02,,,-4.65,8.19,228.5,13,1.225
"2022-11-19 09:03:16.599","2022-11-21 06:05:25.018",29.548320,34.961250,202.15,2.0416,183.8,,,-2.57,6.1,227.5,13,1.57
"2022-11-19 09:03:17.599","2022-11-21 06:05:25.018",29.548304,34.961233,204.6,1.336484,185.81,,,-13.67,8.77,226.5,9,1.497
"2022-11-19 09:03:18.599","2022-11-21 06:05:25.019",29.548286,34.961212,212.43,2.217288,217.21,,,-3.03,11.98,225.5,10,1.522
"2022-11-19 09:03:19.599","2022-11-21 06:05:25.019",29.548262,34.961192,200.9,2.852952,216.58,,,0.41,15.69,224.5,11,1.536
"2022-11-19 09:03:20.599","2022-11-21 06:05:25.02",29.548239,34.961164,206.98,3.199768,211.64,,,-3.72,17.52,223.5,13,1.5
"2022-11-19 09:03:21.599","2022-11-21 06:05:25.02",29.548217,34.961133,217.02,3.440799,221.7,,,-5.1,14.59,222.5,12,1.462
"2022-11-19 09:03:22.599","2022-11-21 06:05:25.021",29.548201,34.961097,225.63,3.772766,229.27,,,-6.08,13.56,221.5,10,1.427
"2022-11-19 09:03:23.399","2022-11-21 06:05:25.021",29.548192,34.961071,232.61,3.364214,240.41,,,4.61,9.84,220.7,11,1.414
"2022-11-19 09:03:24.599","2022-11-21 06:05:25.022",29.548185,34.961046,238.22,2.421447,243.94,,,7.47,1.77,219.5,14,1.414
"2022-11-19 09:03:25.599","2022-11-21 06:05:25.023",29.548178,34.961028,229.62,1.621534,244.94,,,7.66,0.05,218.5,11,1.403
"2022-11-19 09:03:26.599","2022-11-21 06:05:25.023",29.548171,34.961011,220.5,1.483737,236.22,,,6.34,2,217.5,9,1.491
"2022-11-19 09:03:27.499","2022-11-21 06:05:25.024",29.548162,34.960997,216.87,1.596438,235.4,,,2.88,1.86,216.6,13,1.465
"2022-11-19 09:03:28.599","2022-11-21 06:05:25.024",29.548149,34.960978,211.81,1.751549,230.27,,,3.24,4.08,215.5,14,1.44
"2022-11-19 09:03:29.599","2022-11-21 06:05:25.024",29.548136,34.960959,205.58,1.745944,222.88,,,5.72,3.22,214.5,14,1.415
"2022-11-19 09:03:30.599","2022-11-21 06:05:25.025",29.548122,34.960942,199.07,1.764504,218.24,,,12.77,3.21,213.5,13,1.397
"2022-11-19 09:03:31.599","2022-11-21 06:05:25.025",29.548113,34.960931,197.85,1.367159,214.06,,,8.06,2.91,212.5,12,1.414
"2022-11-19 09:03:32.599","2022-11-21 06:05:25.026",29.548098,34.960916,202.1,1.225367,211.98,,,-3.59,3.36,211.5,13,1.378
"2022-11-19 09:03:33.599","2022-11-21 06:05:25.026",29.548088,34.960902,202.45,1.256093,217.24,,,-0.66,2.46,210.5,14,1.347
"2022-11-19 09:03:34.599","2022-11-21 06:05:25.026",29.548076,34.960889,200.52,1.341437,215.39,,,5.23,4.09,209.5,13,1.318
"2022-11-19 09:03:35.599","2022-11-21 06:05:25.027",29.548059,34.960871,198.4,1.693533,212.73,,,3.36,5.58,208.5,13,1.288
"2022-11-19 09:03:36.599","2022-11-21 06:05:25.027",29.548039,34.960853,196.17,1.885331,208.89,,,-0.48,5.47,207.5,14,1.267
"2022-11-19 09:03:37.599","2022-11-21 06:05:25.028",29.548021,34.960833,201.8,1.969429,208.01,,,-2.58,6.5,206.5,14,1.25
"2022-11-19 09:03:38.599","2022-11-21 06:05:25.028",29.548008,34.960821,198.05,1.86218,213.49,,,-1.69,6.43,205.5,11,1.251
"2022-11-19 09:03:39.599","2022-11-21 06:05:25.028",29.547998,34.960811,195.83,1.713323,210.55,,,-1.7,6.55,204.5,11,1.256
"2022-11-19 09:03:40.599","2022-11-21 06:05:25.029",29.547982,34.960800,189.15,1.609706,208.52,,,2.44,5.47,203.5,13,1.23
"2022-11-19 09:03:41.599","2022-11-21 06:05:25.029",29.547967,34.960792,186.94,1.757726,199.75,,,1.78,5.3,202.5,13,1.203
"2022-11-19 09:03:42.599","2022-11-21 06:05:25.029",29.547952,34.960781,192.86,1.85642,198.46,,,-1.16,5.92,201.5,13,1.184
"2022-11-19 09:03:43.599","2022-11-21 06:05:25.03",29.547935,34.960768,195.88,1.829141,205.62,,,-1.97,5.36,200.5,14,1.161
"2022-11-19 09:03:44.599","2022-11-21 06:05:25.03",29.547917,34.960754,201.03,1.939476,207.97,,,-5.86,5.28,199.5,14,1.142
"2022-11-19 09:03:45.599","2022-11-21 06:05:25.031",29.547901,34.960737,207.6,2.007629,213.82,,,-5.86,6.37,198.5,14,1.122
"2022-11-19 09:03:46.599","2022-11-21 06:05:25.031",29.547886,34.960722,203.59,2.064793,219.11,,,3.29,6.23,197.5,14,1.112
"2022-11-19 09:03:47.599","2022-11-21 06:05:25.041",29.547870,34.960708,204.53,1.935005,214.13,,,0.34,5.27,196.5,15,1.09
"2022-11-19 09:03:48.599","2022-11-21 06:05:25.041",29.547854,34.960691,206.36,2.016523,214.56,,,0.4,5.35,195.5,15,1.059
"2022-11-19 09:03:49.599","2022-11-21 06:05:25.042",29.547837,34.960675,201.4,2.017849,216.43,,,2.61,5.69,194.5,16,1.025
"2022-11-19 09:03:50.599","2022-11-21 06:05:25.042",29.547819,34.960659,201.93,2.155783,211.52,,,-3.89,6.44,193.5,15,1
"2022-11-19 09:03:51.599","2022-11-21 06:05:25.042",29.547801,34.960642,204.9,2.251041,212.92,,,0.24,8.29,192.5,15,0.9766
"2022-11-19 09:03:52.599","2022-11-21 06:05:25.043",29.547782,34.960626,199.05,2.375919,215.14,,,1.99,7.98,191.5,15,0.9517
"2022-11-19 09:03:53.599","2022-11-21 06:05:25.043",29.547764,34.960612,197.99,2.477281,209.88,,,0.91,6.86,190.5,15,0.9277
"2022-11-19 09:03:54.599","2022-11-21 06:05:25.044",29.547750,34.960602,196.12,2.003453,208.85,,,1.63,4.9,189.5,12,0.9199
"2022-11-19 09:03:55.599","2022-11-21 06:05:25.044",29.547736,34.960591,196.05,1.685995,206.97,,,2.42,2.78,188.5,14,1.061
"2022-11-19 09:03:56.599","2022-11-21 06:05:25.044",29.547724,34.960582,196.11,1.82359,214.64,,,4.81,4.09,187.5,15,1.028
"2022-11-19 09:03:57.599","2022-11-21 06:05:25.045",29.547710,34.960571,200.11,1.5307,209.94,,,-1.99,2.1,186.5,14,1.002
"2022-11-19 09:03:58.599","2022-11-21 06:05:25.045",29.547702,34.960558,210.27,1.420829,211.6,,,3.01,1.43,185.5,14,0.9829
"2022-11-19 09:03:59.599","2022-11-21 06:05:25.046",29.547692,34.960547,208.32,1.382802,228.81,,,8.67,1.58,184.5,14,0.9648
"2022-11-19 09:04:00.599","2022-11-21 06:05:25.046",29.547683,34.960535,212.76,1.389195,222.13,,,3.64,-0.09,183.5,14,0.9468
"2022-11-19 09:04:01.599","2022-11-21 06:05:25.046",29.547676,34.960524,214.56,1.189931,225.53,,,4.94,-0.43,182.5,14,0.9316
"2022-11-19 09:04:02.599","2022-11-21 06:05:25.047",29.547668,34.960514,211.1,1.085608,229.36,,,7,1.16,181.5,14,0.9219
"2022-11-19 09:04:03.599","2022-11-21 06:05:25.047",29.547661,34.960507,208.37,1.008916,221.03,,,0.81,0.41,180.5,13,0.9087
"2022-11-19 09:04:04.399","2022-11-21 06:05:25.048",29.547656,34.960500,210.97,0.9239429,219.89,,,-0.16,3.48,179.7,13,0.8979
"2022-11-19 09:04:05.599","2022-11-21 06:05:25.048",29.547648,34.960490,212.64,1.048673,219.12,,,-7.94,4.91,178.5,15,0.8828
"2022-11-19 09:04:06.599","2022-11-21 06:05:25.048",29.547643,34.960481,218.63,0.9921821,228.95,,,-3.91,5.11,177.5,15,0.8799
"2022-11-19 09:04:07.599","2022-11-21 06:05:25.049",29.547638,34.960469,217.62,1.133553,236.97,,,3.6,5.79,176.5,15,0.8687
"2022-11-19 09:04:08.499","2022-11-21 06:05:25.049",29.547632,34.960461,216,1.230384,231.1,,,2.97,5.66,175.6,15,0.8735
"2022-11-19 09:04:09.599","2022-11-21 06:05:25.049",29.547624,34.960451,211.42,1.174318,227.75,,,5.24,5.94,174.5,14,0.8789
"2022-11-19 09:04:10.599","2022-11-21 06:05:25.05",29.547616,34.960441,215.39,1.072237,230.1,,,-0.63,3.23,173.5,15,0.9097
"2022-11-19 09:04:11.599","2022-11-21 06:05:25.05",29.547610,34.960432,217.06,1.075299,226.37,,,-0.59,3.97,172.5,14,0.896
"2022-11-19 09:04:12.599","2022-11-21 06:05:25.05",29.547604,34.960425,210.68,0.9897902,231.6,,,3.75,5,171.5,15,0.8838
"2022-11-19 09:04:13.599","2022-11-21 06:05:25.051",29.547597,34.960418,204.73,0.9142802,223.48,,,4.93,3.25,170.5,15,0.8706
"2022-11-19 09:04:14.599","2022-11-21 06:05:25.051",29.547590,34.960411,203.53,0.9525109,217.85,,,6.6,5.14,169.5,14,0.856
"2022-11-19 09:04:15.599","2022-11-21 06:05:25.052",29.547583,34.960405,201.35,0.9919177,214.44,,,2.21,3.98,168.5,15,0.8389
"2022-11-19 09:04:16.599","2022-11-21 06:05:25.052",29.547576,34.960399,200.35,1.014822,213.32,,,0.98,4.43,167.5,14,0.8228
"2022-11-19 09:04:17.599","2022-11-21 06:05:25.052",29.547568,34.960392,199.16,1.089603,213.19,,,3.82,4.61,166.5,14,0.8115
"2022-11-19 09:04:18.599","2022-11-21 06:05:25.053",29.547559,34.960385,198.28,1.206626,211.48,,,1.57,4.21,165.5,14,0.8047
"2022-11-19 09:04:19.599","2022-11-21 06:05:25.053",29.547551,34.960377,198.35,1.301958,212.15,,,2.46,5.17,164.5,15,0.7969
"2022-11-19 09:04:20.599","2022-11-21 06:05:25.053",29.547541,34.960370,198.11,1.324301,210.56,,,0.34,4.65,163.5,14,0.7886
"2022-11-19 09:04:21.599","2022-11-21 06:05:25.054",29.547532,34.960363,196.62,1.330718,209.63,,,1.48,4.3,162.5,14,0.7798
"2022-11-19 09:04:22.599","2022-11-21 06:05:25.054",29.547523,34.960356,195.86,1.355848,207.8,,,-1.43,4.76,161.5,14,0.7676
"2022-11-19 09:04:23.599","2022-11-21 06:05:25.054",29.547514,34.960348,196.41,1.34827,207.37,,,-1.31,5.15,160.5,14,0.7568
"2022-11-19 09:04:24.599","2022-11-21 06:05:25.055",29.547505,34.960342,194.62,1.284468,208.34,,,0.53,4.22,159.5,15,0.75
"2022-11-19 09:04:25.599","2022-11-21 06:05:25.055",29.547496,34.960335,194.97,1.267136,208.96,,,1.76,4.25,158.5,14,0.7446
"2022-11-19 09:04:26.599","2022-11-21 06:05:25.056",29.547486,34.960328,195.09,1.327119,208.23,,,3.02,5.43,157.5,15,0.7368
"2022-11-19 09:04:27.599","2022-11-21 06:05:25.056",29.547477,34.960321,195.01,1.271981,206.8,,,1.11,4.72,156.5,15,0.73
"2022-11-19 09:04:28.599","2022-11-21 06:05:25.057",29.547468,34.960315,193.32,1.280614,208.36,,,3.25,3.96,155.5,15,0.7246
"2022-11-19 09:04:29.599","2022-11-21 06:05:25.057",29.547459,34.960309,192.12,1.251398,206.43,,,1.47,4.16,154.5,15,0.7227
"2022-11-19 09:04:30.599","2022-11-21 06:05:25.057",29.547449,34.960303,192.3,1.244105,204.9,,,1.02,5.13,153.5,16,0.7178
"2022-11-19 09:04:31.599","2022-11-21 06:05:25.058",29.547441,34.960298,190.77,1.189455,203.26,,,-1.41,4.21,152.5,15,0.7109
"2022-11-19 09:04:32.599","2022-11-21 06:05:25.058",29.547433,34.960293,190.79,1.148751,203.24,,,-1.68,4.14,151.5,15,0.7036
"2022-11-19 09:04:33.599","2022-11-21 06:05:25.058",29.547425,34.960288,189.78,1.110999,203.04,,,-1.32,4.59,150.5,15,0.6987
"2022-11-19 09:04:34.599","2022-11-21 06:05:25.059",29.547417,34.960283,189.27,1.108069,202.26,,,-2.24,4.02,149.5,15,0.6929
"2022-11-19 09:04:35.599","2022-11-21 06:05:25.059",29.547409,34.960278,190.45,1.112161,202.1,,,-3.46,4.17,148.5,16,0.688
"2022-11-19 09:04:36.599","2022-11-21 06:05:25.059",29.547400,34.960272,191.81,1.185813,204.52,,,-3.11,4.98,147.5,15,0.6826
"2022-11-19 09:04:37.599","2022-11-21 06:05:25.06",29.547391,34.960267,191.29,1.16633,205.88,,,1.05,5.11,146.5,15,0.6787
"2022-11-19 09:04:38.599","2022-11-21 06:05:25.06",29.547381,34.960260,191.66,1.282147,204.85,,,5.05,6.94,145.5,16,0.6758
"2022-11-19 09:04:39.599","2022-11-21 06:05:25.06",29.547370,34.960255,191.93,1.32434,203.8,,,-0.07,4.61,144.5,16,0.6777
"2022-11-19 09:04:40.599","2022-11-21 06:05:25.061",29.547360,34.960248,192.51,1.326167,206.13,,,2.75,4.56,143.5,16,0.6768
"2022-11-19 09:04:41.599","2022-11-21 06:05:25.061",29.547349,34.960242,190.34,1.383192,205.99,,,2.54,5.74,142.5,16,0.6748
"2022-11-19 09:04:42.599","2022-11-21 06:05:25.061",29.547338,34.960237,191.63,1.391585,202.68,,,-2.56,3.96,141.5,16,0.6709
"2022-11-19 09:04:43.599","2022-11-21 06:05:25.061",29.547326,34.960230,193.44,1.458374,203.47,,,-3.09,4.6,140.5,15,0.667
"2022-11-19 09:04:44.599","2022-11-21 06:05:25.062",29.547315,34.960223,190.78,1.497154,205.64,,,-2.12,5.15,139.5,15,0.6655
"2022-11-19 09:04:45.399","2022-11-21 06:05:25.062",29.547307,34.960220,187.54,1.388231,203.51,,,-1.52,3.46,138.7,14,0.6758
"2022-11-19 09:04:46.599","2022-11-21 06:05:25.062",29.547294,34.960213,188.05,1.299541,201.02,,,-0.48,4.52,137.5,16,0.6738
"2022-11-19 09:04:47.599","2022-11-21 06:05:25.063",29.547284,34.960209,185.07,1.291455,201.78,,,1.26,4.14,136.5,16,0.6729
"2022-11-19 09:04:48.599","2022-11-21 06:05:25.063",29.547274,34.960204,185.65,1.263061,200.07,,,3.53,3.69,135.5,16,0.6689
"2022-11-19 09:04:49.499","2022-11-21 06:05:25.064",29.547265,34.960201,183.58,1.267258,200.57,,,4.25,4.31,134.6,16,0.6636
"2022-11-19 09:04:50.599","2022-11-21 06:05:25.064",29.547255,34.960197,181.71,1.169271,195.09,,,1.34,4.11,133.5,16,0.6606
"2022-11-19 09:04:51.599","2022-11-21 06:05:25.064",29.547247,34.960195,181.95,1.087032,194.74,,,-0.25,4.43,132.5,15,0.6548
"2022-11-19 09:04:52.599","2022-11-21 06:05:25.065",29.547239,34.960193,181.9,0.9990225,193.02,,,-1,4.44,131.5,16,0.6489
"2022-11-19 09:04:53.599","2022-11-21 06:05:25.065",29.547232,34.960190,183.75,0.8881963,195.93,,,-1.12,2.99,130.5,16,0.6445
"2022-11-19 09:04:54.599","2022-11-21 06:05:25.065",29.547225,34.960187,182.16,0.9394612,197.67,,,0.19,3.66,129.5,16,0.6396
"2022-11-19 09:04:55.599","2022-11-21 06:05:25.065",29.547218,34.960185,182.27,0.8720996,195.5,,,0.59,2.98,128.5,16,0.6328
"2022-11-19 09:04:56.599","2022-11-21 06:05:25.066",29.547210,34.960182,182.99,0.9461995,196.43,,,0.13,4.55,127.5,16,0.6318
"2022-11-19 09:04:57.599","2022-11-21 06:05:25.066",29.547201,34.960178,183.98,1.005763,196.28,,,-0.86,4.46,126.5,16,0.6318
"2022-11-19 09:04:58.599","2022-11-21 06:05:25.066",29.547191,34.960173,189.53,1.146264,197.76,,,-2.31,5.3,125.5,16,0.6328
"2022-11-19 09:04:59.599","2022-11-21 06:05:25.067",29.547180,34.960167,192.49,1.327694,204.67,,,0.6,5.74,124.5,16,0.6357
"2022-11-19 09:05:00.599","2022-11-21 06:05:25.067",29.547169,34.960161,193.79,1.345852,207.43,,,1.2,6.05,123.5,16,0.6377
"2022-11-19 09:05:01.599","2022-11-21 06:05:25.067",29.547159,34.960155,194.85,1.280692,206.67,,,-0.4,5.04,122.5,16,0.6396
"2022-11-19 09:05:02.599","2022-11-21 06:05:25.067",29.547150,34.960148,197.07,1.253944,207.71,,,-3.68,3.9,121.5,16,0.6377
"2022-11-19 09:05:03.599","2022-11-21 06:05:25.067",29.547139,34.960142,196.27,1.280689,208.04,,,-3.19,4.45,120.5,16,0.6377
"2022-11-19 09:05:04.599","2022-11-21 06:05:25.068",29.547130,34.960135,197.09,1.252521,209.75,,,-2.69,4.79,119.5,16,0.6357
"2022-11-19 09:05:05.599","2022-11-21 06:05:25.068",29.547121,34.960129,197.51,1.196271,209.7,,,-2.14,3.66,118.5,16,0.6357
"2022-11-19 09:05:06.599","2022-11-21 06:05:25.068",29.547111,34.960122,197.84,1.198265,210.48,,,-0.74,4.27,117.5,16,0.6387
"2022-11-19 09:05:07.599","2022-11-21 06:05:25.068",29.547102,34.960116,197.29,1.187288,210.41,,,-1.86,3.48,116.5,16,0.6396
"2022-11-19 09:05:08.599","2022-11-21 06:05:25.069",29.547092,34.960109,199.85,1.270677,211.49,,,-0.67,4.02,115.5,16,0.6416
